FoodID,MeasureID,ConversionFactorValue
4607,1457,1.4
4609,535,0.69
4609,1457,1.4
4610,341,0.5579
4610,383,0.69738
4610,415,1.39496
4610,1457,1.4
4611,341,0.73542
4611,383,0.91927
4611,415,1.83855
4611,1457,1.4
4612,301,1.44
4612,1457,1.4
4613,301,2.25
4613,1457,1.4
4614,1332,1.63
4614,1457,1.4
4615,301,2.61
4615,1457,1.4
4616,27,0.91
4616,1457,1.4
4617,27,1.13
4617,1457,1.4
4618,27,1.54
4618,1457,1.4
4619,27,1.55
4619,1457,1.4
4620,27,1.66
4620,1457,1.4
4621,27,1.55
4621,1457,1.4
4622,27,2.28
4622,1457,1.4
4623,27,1.82
4623,1457,1.4
4624,27,1.95
4624,1457,1.4
4626,27,2.54
4626,1457,1.4
4627,27,2.58
4627,1457,1.4
4628,27,3.04
4628,1457,1.4
4629,233,1.82
4629,1457,1.4
4631,233,1.46
4631,1457,1.4
4632,233,1.58
4632,1457,1.4
4633,233,1.83
4633,1457,1.4
4634,27,0.78
4634,1457,1.4
4635,27,1.06
4635,554,0.47
4635,1457,1.4
4636,27,1.1
4636,1457,1.4
4637,27,1.76
4637,1457,1.4
4638,27,2.15
4638,1457,1.4
4639,27,1.37
4639,1457,1.4
4641,27,2.59
4641,1457,1.4
4642,233,1.46
4642,1457,1.4
4643,233,1.43
4643,1457,1.4
4644,135,0.98
4644,1457,1.4
4645,135,1.14
4645,1457,1.4
4646,135,1.75
4646,1457,1.4
4647,233,1.39
4647,1457,1.4
4648,233,1.76
4648,1457,1.4
4649,233,2.04
4649,1457,1.4
4650,1457,1.4
4650,502529,1.96
4651,1457,1.4
4651,502529,1.9
4652,1457,1.4
4652,502529,2.37
4653,341,0.5579
4653,383,0.69738
4653,415,1.39496
4653,1482,1.1
4654,88,1.46
4654,1470,0.85
4655,435,0.78
4655,1461,0.55
4655,1606,0.312
4656,453,0.83
4656,867,0.85
4656,1489,1.25
4656,1497,0.7
4657,216,2.96
4657,1457,1.4
4658,216,2.99
4658,1457,1.4
4659,216,3.39
4659,1457,1.4
4660,216,3.95
4660,1457,1.4
4661,216,3.02
4661,1457,1.4
4662,140,1.15
4662,536,0.76
4662,867,0.85
4662,1497,0.7
4663,140,1.15
4663,536,0.76
4663,867,0.85
4663,1497,0.7
4664,140,1.69
4664,160,1.34
4664,553,0.85
4664,867,0.85
4664,1497,0.7
4664,1499,1
4665,341,1.01437
4665,383,1.26796
4665,415,2.53593
4665,1457,1.4
4666,341,1.20456
4666,383,1.5057
4666,415,3.01141
4666,1457,1.4
4669,27,2.26
4669,1457,1.4
4711,341,1.0566
4711,415,2.64159
4722,341,1.0567
4722,385,0.1581
4722,428,0.317
4722,990,0.5
4722,1454,0.3
4723,385,0.017
4723,439,0.007
4723,1484,0.005
4724,385,0.01622
4724,428,0.03243
4724,439,0.00541
4724,798,0.001
4724,1484,0.005
4725,385,0.05777
4725,439,0.01926
4725,1484,0.005
4726,385,0.016
4726,439,0.005
4726,1484,0.005
4727,341,1.2891
4727,385,0.19336
4727,415,3.22274
4727,428,0.38673
4728,341,0.9848
4728,383,1.23098
4728,415,2.46196
4729,341,1.0811
4729,415,2.7027
4729,428,0.3243
4729,439,0.05406
4730,341,1.2162
4730,385,0.18243
4730,415,3.0405
4730,439,0.06811
4731,341,1.21622
4731,385,0.1824
4731,415,3.0405
4733,341,0.4685
4733,385,0.0703
4734,341,1.0651
4734,415,2.6627
4734,640,0.63905
4735,341,1.0566
4735,383,1.3208
4735,415,2.64159
4736,341,1.0144
4736,383,1.268
4736,415,2.5361
4745,1489,1.25
4745,502468,0.9
4746,1122,0.5664
4746,1124,1.416
4746,1455,1
4746,1496,0.75
4757,1489,1.25
4757,502468,0.9
4758,1122,0.5664
4758,1124,1.416
4758,1455,1
4758,1496,0.75
4776,95,0.28
4777,95,0.28
4778,95,0.15
4779,341,1.01438
4779,385,0.15216
4779,389,1.77517
4780,341,1.035
4780,415,2.58875
4781,1489,1.25
4781,502468,0.9
4782,1122,0.5664
4782,1124,1.416
4782,1455,1
4782,1496,0.75
4783,1489,1.25
4783,502468,0.9
4784,1122,0.5664
4784,1124,1.416
4784,1455,1
4784,1496,0.75
4785,1489,1.25
4785,502468,0.9
4786,1122,0.5664
4786,1124,1.416
4786,1455,1
4786,1496,0.75
4791,1489,1.25
4791,502468,0.9
4792,1455,1
4792,1496,0.75
4794,1489,1.25
4794,502468,0.9
4795,1122,0.5664
4795,1124,1.416
4795,1455,1
4795,1496,0.75
4797,1489,1.25
4797,502468,0.9
4800,1122,0.5664
4800,1124,1.416
4800,1455,1
4800,1496,0.75
4809,1489,1.25
4809,502468,0.9
4810,1122,0.5664
4810,1124,1.416
4810,1455,1
4810,1496,0.75
4811,1489,1.25
4811,502468,0.9
4812,1122,0.5664
4812,1124,1.416
4812,1455,1
4812,1496,0.75
4813,1489,1.25
4813,502468,0.9
4814,1122,0.5664
4814,1124,1.416
4814,1455,1
4814,1496,0.75
4815,1489,1.25
4815,502468,0.9
4816,1122,0.5664
4816,1124,1.416
4816,1455,1
4816,1496,0.75
4817,1489,1.25
4817,502468,0.9
4818,1122,0.5664
4818,1124,1.416
4818,1455,1
4818,1496,0.75
4819,1489,1.25
4819,502468,0.9
4820,1122,0.5664
4820,1124,1.416
4820,1455,1
4820,1496,0.75
4821,28,3.4
4821,313,0.28
4821,1510,0.8
4821,1515,0.34
4821,1652,0.35
4823,174,5.24
4828,1456,0.4
4829,1456,0.4
4830,174,3.4
4830,385,0.14094
4830,1467,0.15
4831,174,3.4
4831,385,0.14094
4831,1467,0.15
4832,174,1.42
4832,1456,0.4
4833,341,0.98056
4833,383,1.2257
4833,415,2.4514
4833,641,0.91928
4839,477,1.2
4839,1122,0.73542
4839,1124,1.83855
4839,1455,1
4839,1496,0.75
4840,477,0.95
4840,1122,0.73542
4840,1124,1.83855
4840,1455,1
4841,150,0.75
4841,1122,0.73542
4841,1124,1.83855
4841,1455,1
4843,1461,0.55
4843,1496,0.75
4843,1560,0.34235
4843,1561,0.85587
4845,341,0.9129
4845,349,0.8284
4845,383,1.14117
4845,415,2.28233
4845,1119,1.0355
4845,1120,2.07101
4845,1457,1.4
4846,349,0.7523
4846,388,1.12849
4846,1119,0.94041
4846,1120,1.88081
4847,110,6.02
4847,1122,1.027
4847,1123,1.28381
4847,1124,2.56762
4847,1457,1.4
4848,160,2.01
4848,245,0.07
4848,343,0.56213
4848,371,0.50296
4848,859,2.672
4848,860,1.464
4848,971,0.6287
4848,979,1.2574
4848,1031,0.70266
4848,1032,1.40533
4848,1470,0.85
4848,1664,0.28
4849,299,2.12
4849,343,0.58749
4849,1031,0.73436
4849,1032,1.46872
4849,1470,0.85
4850,130,0.33
4850,371,0.50719
4850,971,0.63398
4850,979,1.26796
4850,1470,0.85
4851,341,0.37194
4851,383,0.46492
4851,415,0.92984
4851,1470,0.85
4853,341,0.28318
4853,383,0.35397
4853,385,0.0486
4853,415,0.70795
4853,1481,0.04
4854,341,0.5325
4854,383,0.66568
4854,415,1.33136
4854,529,0.061
4854,1470,0.85
4855,148,0.03
4855,341,0.0592
4855,383,0.07396
4855,415,0.14793
4855,1470,0.85
4856,148,0.04
4856,415,0.148
4856,1470,0.85
4857,341,0.52409
4857,383,0.65511
4857,415,1.31023
4857,861,0.33
4857,862,0.46
4857,863,0.75
4857,1454,0.3
4858,185,0.061
4858,343,0.44379
4858,1031,0.55473
4858,1032,1.10947
4858,1454,0.3
4859,185,0.17
4859,1481,0.04
4859,1491,0.68
4860,160,0.14
4860,185,0.14
4860,371,0.38038
4860,971,0.47549
4860,979,0.95097
4860,1454,0.3
4861,341,0.58749
4861,383,0.73436
4861,415,1.46872
4861,1454,0.3
4862,185,0.27
4862,1454,0.3
4862,1492,0.54
4863,185,0.07
4863,1481,0.04
4863,1493,0.56
4864,341,0.054
4864,383,0.0675
4864,385,0.0081
4864,560,0.02
4864,1481,0.04
4865,343,0.09721
4865,528,0.22
4865,1031,0.12151
4865,1032,0.24303
4865,1470,0.85
4866,139,1.48
4866,553,0.15
4866,1470,0.85
4866,1487,0.74
4867,341,0.76923
4867,383,0.96154
4867,415,1.92308
4868,230,1.69
4868,371,0.54945
4868,971,0.68681
4868,979,1.37363
4868,1470,0.85
4869,341,0.8115
4869,415,2.02874
4869,1455,1
4870,341,1.03978
4870,383,1.29973
4870,385,0.15597
4870,389,1.81962
4870,415,2.59946
4870,428,0.31193
4870,640,0.62387
4871,341,0.5325
4871,415,1.33136
4871,867,0.2
4871,1454,0.3
4872,341,0.6255
4872,415,1.56382
4872,867,0.2
4872,1454,0.3
4873,341,0.6847
4873,415,1.71175
4873,867,0.2
4873,1454,0.3
4874,341,0.7439
4874,383,0.92984
4874,415,1.85968
4874,1602,2.15
4875,150,0.92
4875,1122,0.73542
4875,1124,1.83855
4875,1455,1
4878,110,0.09
4878,341,0.9044
4878,349,0.63398
4878,383,1.1306
4878,388,1.3566
4878,415,2.2612
4878,1119,0.79248
4878,1120,2.64159
4878,1121,0.81
4879,383,1.2583
4879,388,1.5101
4879,640,0.60384
4879,641,0.75498
4880,299,1.11
4880,343,0.66779
4880,1031,0.83474
4880,1032,1.66948
4880,1470,0.85
4881,148,0.18
4881,343,0.21555
4881,1031,0.26944
4881,1032,0.53888
4881,1471,0.65
4882,341,0.46069
4882,383,0.57587
4882,415,1.15173
4882,1470,0.85
4883,341,0.18597
4883,383,0.23246
4883,415,0.46492
4883,703,0.17
4883,1470,0.85
4884,341,0.11843
4884,383,0.14793
4884,415,0.29858
4884,1481,0.04
4885,230,3.05
4885,371,0.57058
4885,971,0.71323
4885,979,1.42646
4885,1470,0.85
4886,341,0.3888
4886,383,0.486
4886,415,0.9721
4886,867,0.2
4886,1467,0.15
4887,279,0.22
4887,990,0.5
4888,1470,0.85
4890,439,0.0291
4890,955,0.0872
4891,385,0.152
4891,439,0.051
4903,867,0.42
4904,866,0.64
4905,341,0.50676
4905,415,1.2669
4905,428,0.152
4905,439,0.02534
4906,341,0.484
4906,383,0.605
4906,415,1.21
4906,1470,0.85
4908,341,1.014
4908,415,2.53593
4908,1586,3.69768
4909,347,1.0651
4909,864,0.91
4909,867,1.5
4909,1016,2.6627
4909,1470,0.85
4910,245,0.84
4910,347,1.048
4910,867,1.5
4910,1016,2.6205
4910,1470,0.85
4911,245,0.84
4911,347,1.0651
4911,867,1.5
4911,1016,2.6627
4911,1470,0.85
4912,245,0.84
4912,347,1.0482
4912,867,1.5
4912,1016,2.6206
4912,1470,0.85
4913,245,0.84
4913,347,1.0651
4913,867,1.5
4913,1016,2.6627
4913,1470,0.85
4914,245,0.84
4914,347,1.0651
4914,867,1.5
4914,1016,2.6627
4914,1470,0.85
4915,867,0.3
4915,1494,0.2
4915,1535,0.15
4917,341,0.5495
4917,383,0.68681
4917,415,1.37363
4919,37,4.18
4919,341,1.01014
4919,415,2.52536
4925,37,4.18
4925,341,1.06932
4925,415,2.67329
4931,174,3.4
4931,1457,1.4
4933,174,2.83
4933,415,2.5676
4935,174,2.55
4935,1457,1.4
4936,174,3.11
4936,415,2.59932
4939,174,2.55
4939,1457,1.4
4940,174,2.72
4940,1607,1.95
4941,174,2.69
4941,1607,1.95
4942,174,1.77
4942,1457,1.4
4951,174,2.83
4951,1607,1.95
4954,174,2.57
4954,1607,1.95
4962,211,8.45
4962,1457,1.4
4962,502504,1.46
4963,341,1.02288
4963,383,1.27859
4963,415,2.55719
4963,867,2.22
4964,341,1.06509
4964,415,2.66272
4964,867,2.32
4964,1607,1.95
4965,867,2.17
4965,1607,1.95
4970,341,1.0525
4970,385,0.1579
4970,439,0.0526
4970,801,0.05
4973,383,1.1464
4973,1470,0.85
4974,196,0.14
4974,383,0.3698
4974,1470,0.85
4975,917,0.2835
4975,1319,0.5579
4975,1320,0.3348
4975,1321,0.6974
4975,1454,0.3
4976,917,0.2835
4976,1319,0.5579
4976,1320,0.3348
4976,1321,0.6974
4976,1454,0.3
4979,39,3.5536
4979,341,1.00101
4979,415,2.50254
4980,39,3.72168
4980,341,1.04836
4980,415,2.6209
4981,341,1.002
4981,389,1.756
4981,415,2.50746
4983,867,0.07
4985,341,1.00169
4985,389,1.756
4985,415,2.50422
4986,867,1.5
4988,1489,1.25
4989,1489,1.25
4990,304,0.35
4990,1496,0.75
4991,164,0.31
4993,1489,1.25
4994,178,0.52
4994,1461,0.55
4994,1558,0.26
4995,341,0.49028
4995,415,1.2257
4995,1496,0.75
4995,1579,0.6
4996,1455,1
4997,341,0.5199
4997,415,1.2998
4997,1579,0.6
4998,341,0.5199
4998,415,1.2998
4998,1579,0.6
5001,341,1.06509
5001,415,2.6627
5001,640,0.63905
5002,245,0.21
5002,1461,0.55
5002,1496,0.75
5002,1560,0.34235
5002,1561,0.85587
5009,341,0.5199
5009,415,1.2998
5009,1579,0.6
5010,341,0.5199
5010,415,1.2998
5010,1496,0.75
5010,1579,0.6
5011,341,0.5199
5011,415,1.2998
5011,1579,0.6
5067,341,0.1714
5067,389,0.3
5067,415,0.4285
5067,1454,0.3
5069,341,0.12
5069,415,0.3
5069,1454,0.3
5081,867,0.46
5081,1456,0.4
5082,867,0.38
5082,1456,0.4
5084,867,0.38
5084,1456,0.4
5088,867,0.38
5088,1456,0.4
5112,341,0.38
5112,415,0.94
5112,932,0.3
5112,1454,0.3
5112,1461,0.55
5113,341,0.227
5113,383,0.284
5113,415,0.568
5113,1454,0.3
5113,1461,0.55
5114,341,0.12
5114,415,0.3
5114,1454,0.3
5114,1467,0.15
5124,341,0.171
5124,389,0.3
5124,415,0.429
5124,1454,0.3
5132,341,0.2286
5132,389,0.4
5132,415,0.5714
5132,1454,0.3
5132,1461,0.55
5133,341,0.2286
5133,389,0.4
5133,415,0.5714
5133,1454,0.3
5133,1461,0.55
5134,341,0.2286
5134,389,0.4
5134,415,0.5714
5134,1454,0.3
5134,1461,0.55
5135,341,0.32
5135,383,0.4
5135,415,0.8
5135,1454,0.3
5135,1461,0.55
5136,1454,0.3
5136,1461,0.55
5137,341,0.24937
5137,867,0.3
5137,1454,0.3
5139,341,0.25359
5139,867,0.4
5139,1454,0.3
5139,1461,0.55
5143,341,0.4
5143,415,1
5143,641,0.3
5143,1456,0.4
5144,341,0.16
5144,389,0.28
5144,415,0.4
5144,1454,0.3
5145,341,0.16
5145,389,0.28
5145,415,0.4
5145,1454,0.3
5148,341,0.16
5148,389,0.28
5148,415,0.4
5148,1454,0.3
5153,1454,0.3
5155,341,0.3487
5155,415,0.8719
5155,1454,0.3
5155,1461,0.55
5158,341,0.3487
5158,415,0.8717
5158,1454,0.3
5158,1461,0.55
5161,341,0.1691
5161,415,0.4225
5161,1454,0.3
5168,341,0.24
5168,383,0.3
5168,415,0.6
5168,1454,0.3
5173,477,13.4844
5173,1489,1.25
5174,341,1.10397
5174,383,1.37996
5174,385,0.16559
5175,86,3.4088
5175,1489,1.25
5176,297,5.5957
5176,1489,1.25
5178,150,9.0045
5178,1489,1.25
5179,307,2.5074
5179,1489,1.25
5180,477,10.5904
5180,1122,0.5706
5180,1124,1.4265
5180,1455,1
5181,86,2.2593
5181,1122,0.5706
5181,1124,1.4265
5181,1455,1
5182,297,3.9712
5182,1122,0.5706
5182,1124,1.4265
5182,1455,1
5184,150,6.2305
5184,1122,0.5706
5184,1124,1.4265
5184,1455,1
5185,307,1.8279
5185,1122,0.5706
5185,1124,1.4265
5185,1455,1
5186,86,2.4339
5186,1122,0.5706
5186,1124,1.4265
5186,1455,1
5187,86,3.7039
5187,1489,1.25
5188,297,6.0641
5188,1489,1.25
5189,297,4.3595
5189,1122,0.5706
5189,1124,1.4265
5189,1455,1
5193,341,0.98901
5193,389,1.73077
5193,415,2.47253
5195,341,0.98901
5195,389,1.73077
5195,415,2.47253
5196,341,0.98901
5196,389,1.73077
5196,415,2.47253
5199,341,0.98901
5199,389,1.73077
5199,415,2.47253
5203,1489,1.25
5203,502468,0.9
5204,1122,0.5664
5204,1124,1.416
5204,1455,1
5204,1496,0.75
5205,45,1.4
5205,1122,0.5664
5205,1124,1.416
5205,1455,1
5205,1496,0.75
5206,1489,1.25
5206,502468,0.9
5207,1122,0.5664
5207,1124,1.416
5207,1455,1
5207,1496,0.75
5208,341,0.1714
5208,389,0.3
5208,415,0.4285
5208,1454,0.3
5209,1489,1.25
5211,45,1.11
5211,1122,0.5664
5211,1124,1.416
5211,1455,1
5212,348,0.59172
5212,976,1.47929
5212,1455,1
5213,348,0.59172
5213,976,1.47929
5213,1455,1
5214,1489,1.25
5215,477,2.7
5215,1489,1.25
5216,1122,0.5664
5216,1124,1.416
5216,1455,1
5217,477,1.85
5217,1122,0.59172
5217,1124,1.47929
5217,1455,1
5217,1496,0.75
5218,477,2.17
5218,1122,0.59172
5218,1124,1.47929
5218,1455,1
5218,1496,0.75
5219,477,1.35
5219,1122,0.59172
5219,1124,1.47929
5219,1455,1
5219,1496,0.75
5220,150,2.65
5220,1489,1.25
5220,502468,0.9
5221,1489,1.25
5222,1122,0.5664
5222,1124,1.416
5222,1455,1
5223,150,1.74
5223,1122,0.59172
5223,1124,1.47929
5223,1455,1
5224,150,1.74
5224,1122,0.59172
5224,1124,1.47929
5224,1455,1
5224,1496,0.75
5225,150,1.61
5225,1122,0.59172
5225,1124,1.47929
5225,1455,1
5225,1496,0.75
5226,934,1.7
5226,1122,0.59172
5226,1124,1.47929
5226,1455,1
5226,1496,0.75
5227,1455,1
5228,155,0.41
5228,1489,1.25
5229,1122,0.59172
5229,1124,1.47929
5229,1455,1
5230,935,0.54
5230,1455,1
5231,341,0.8
5231,415,2
5231,638,0.4
5231,1456,0.4
5232,341,1.027
5232,389,1.79732
5232,415,2.5676
5232,638,0.5135
5240,72,0.01
5240,346,0.30431
5240,943,0.76078
5240,1408,0.006
5240,1494,0.2
5240,1535,0.15
5241,341,1.0355
5241,383,1.29438
5241,389,1.812
5241,415,2.58876
5253,415,2.5782
5253,878,0.64
5254,415,2.5782
5255,40,5.94307
5255,341,1.04818
5255,383,1.31023
5255,415,2.6205
5256,341,1.0365
5256,383,1.2956
5256,415,2.5912
5257,341,1.0476
5257,383,1.3095
5257,415,2.619
5258,341,1.0415
5258,383,1.3019
5258,415,2.6038
5260,341,0.9595
5260,383,1.1993
5260,415,2.3987
5261,40,5.94307
5261,341,1.04818
5261,383,1.31023
5261,415,2.6205
5263,40,5.94307
5263,341,1.04818
5263,383,1.31023
5263,415,2.6205
5266,40,6.08573
5266,341,1.07354
5266,383,1.34193
5266,415,2.68385
5267,341,1.0705
5267,383,1.3381
5267,415,2.6762
5268,341,1.08199
5268,389,1.89348
5268,415,2.70498
5269,341,1.11768
5269,389,1.95594
5269,415,2.79419
5270,341,1.19188
5270,389,2.0858
5270,415,2.97971
5273,341,1.12003
5273,415,2.80008
5275,341,1.12003
5275,415,2.80008
5276,341,1.12426
5276,415,2.81065
5277,341,0.88757
5277,383,1.10947
5277,415,2.21894
5277,1457,1.4
5278,341,0.88757
5278,383,1.31023
5278,415,2.21894
5278,1457,1.4
5279,341,0.88757
5279,383,1.10947
5279,415,2.21894
5279,1457,1.4
5282,341,0.96365
5282,383,1.2046
5282,415,2.40913
5282,1457,1.4
5283,341,0.96365
5283,383,1.20456
5283,415,2.40913
5283,1457,1.4
5284,348,0.63398
5284,952,1.7
5284,953,2.13
5284,954,3.69
5284,968,0.79248
5284,976,1.58495
5284,1482,1.1
5285,348,0.63398
5285,952,1.7
5285,953,2.13
5285,954,3.69
5285,968,0.79248
5285,976,1.58495
5285,1482,1.1
5286,348,0.63398
5286,952,1.7
5286,953,2.13
5286,954,3.69
5286,968,0.79248
5286,976,1.58495
5286,1482,1.1
5287,415,2.56762
5288,39,3.70167
5288,341,1.0427
5288,415,2.6068
5290,341,0.14286
5290,439,0.00714
5291,341,0.76923
5291,439,0.03846
5292,341,1.01439
5292,415,2.60989
5292,1353,5.3978
5293,39,3.72168
5293,341,1.0434
5293,415,2.6209
5294,341,0.9807
5295,341,1.16
5295,389,2.03
5295,415,2.9
5296,341,1.16
5296,389,2.03
5296,415,2.9
5297,341,1.07
5297,389,1.88
5297,415,2.68
5299,341,1.04818
5299,383,1.31
5299,385,0.15723
5299,415,2.62046
5299,428,0.31446
5300,341,1.08199
5300,383,1.3525
5300,385,0.1623
5300,415,2.70499
5300,428,0.3246
5305,341,0.2705
5305,383,0.3381
5305,385,0.04057
5305,1467,0.15
5306,341,1.082
5306,385,0.1623
5306,415,2.70499
5306,428,0.3246
5307,1573,0.1
5308,1573,0.1
5309,341,0.86644
5309,385,0.12997
5309,1573,0.1
5310,341,0.8164
5310,385,0.12246
5310,439,0.04082
5310,1573,0.1
5316,341,0.8665
5316,385,0.12997
5316,415,2.1661
5316,439,0.43322
5316,1573,0.1
5327,383,1.35249
5327,385,0.1623
5327,415,2.70499
5327,428,0.3246
5327,439,0.0541
5328,341,0.97638
5328,383,1.22041
5328,385,0.14645
5328,415,2.4409
5328,428,0.2929
5328,439,0.04882
5329,341,1.18243
5329,385,0.17736
5329,428,0.3547
5330,341,0.97973
5330,385,0.14696
5330,428,0.29392
5331,341,1.08199
5331,385,0.1623
5331,428,0.3246
5332,341,1.05664
5332,385,0.1585
5333,383,1.08305
5333,415,2.1661
5333,1455,1
5334,1455,1
5334,1559,0.34
5335,348,0.59172
5335,976,1.47929
5335,1455,1
5336,341,1.01437
5336,383,1.26796
5336,415,2.53593
5337,341,1.01437
5337,383,1.26796
5337,415,2.53593
5338,341,1.04247
5338,383,1.30309
5338,415,2.60618
5339,341,1.05612
5339,383,1.32015
5339,415,2.6403
5340,341,1.06352
5340,383,1.3294
5340,415,2.6588
5341,341,1.21724
5341,385,0.18259
5347,341,0.05917
5347,383,0.07396
5347,415,0.14793
5348,341,1.0229
5348,383,1.27859
5348,415,2.5572
5350,341,1.0557
5350,383,1.3196
5350,415,2.6392
5351,341,0.40541
5351,385,0.06081
5351,415,1.01351
5352,341,0.40541
5352,385,0.06081
5352,415,1.01351
5353,341,0.40541
5353,385,0.06081
5353,415,1.01351
5354,383,1.26689
5354,385,0.15203
5354,415,2.53378
5354,439,0.05068
5355,383,1.26689
5355,385,0.15203
5355,415,2.53378
5355,439,0.05068
5356,341,1.03128
5356,383,1.2891
5356,415,2.57819
5357,341,1.03128
5357,383,1.2891
5357,415,2.57819
5358,341,1.05664
5358,383,1.3208
5358,415,2.6416
5361,341,1.20614
5361,383,1.50767
5361,415,3.01535
5362,341,0.07185
5362,385,0.01078
5362,415,0.17963
5363,341,1.02186
5363,383,1.27733
5363,415,2.55465
5364,341,1.15385
5364,383,1.44231
5364,385,0.1731
5364,415,2.88462
5368,341,1.05664
5368,383,1.3208
5368,415,2.6416
5369,341,0.99746
5369,383,1.24683
5369,415,2.49366
5369,640,0.5985
5370,341,1.06086
5370,383,1.32608
5370,415,2.65216
5371,341,1.21724
5371,383,1.52156
5371,385,0.18259
5371,415,3.04311
5371,439,0.06086
5373,341,0.5274
5373,383,0.6592
5373,385,0.0791
5373,439,0.02637
5373,1394,0.03
5376,371,0.63821
5376,979,1.59552
5376,1461,0.55
5376,1496,0.75
5377,363,0.58326
5377,415,1.45816
5377,1461,0.55
5378,363,0.58326
5378,1146,1.45816
5378,1461,0.55
5379,363,0.58326
5379,1146,1.45816
5379,1461,0.55
5379,1496,0.75
5381,152,0.34
5381,183,0.3
5381,341,0.56216
5381,383,0.70269
5381,415,1.4054
5381,1461,0.55
5384,145,0.66
5384,152,0.2
5384,183,0.29
5384,348,0.58326
5384,612,0.56213
5384,976,1.45816
5384,1461,0.55
5384,1496,0.75
5389,341,1.05635
5389,383,1.32044
5389,415,2.64159
5390,383,0.64039
5390,385,0.07685
5390,415,1.28077
5390,640,0.3074
5390,1456,0.4
5391,160,0.04
5391,379,0.6213
5391,1012,1.55325
5391,1290,0.56213
5391,1292,1.40533
5391,1467,0.15
5391,1669,0.16
5392,341,0.68047
5392,415,1.70118
5392,1481,0.04
5393,341,0.90448
5393,383,1.1306
5393,388,1.3567
5393,415,2.2612
5394,346,0.82418
5394,371,0.6847
5394,388,1.236
5394,979,1.71174
5394,1043,0.26
5394,1071,0.765
5394,1073,1.91251
5394,1406,2.06044
5394,1622,1.03023
5395,354,0.92561
5395,379,0.76923
5395,388,1.3884
5395,1007,1.157
5395,1010,2.31403
5395,1012,1.92307
5396,364,1.0693
5396,388,1.604
5396,1026,1.3366
5396,1028,2.6733
5397,245,0.127
5397,341,0.93829
5397,383,1.1729
5397,388,1.407
5397,415,2.34573
5397,1562,0.73
5398,341,0.84954
5398,383,1.0619
5398,388,1.2743
5398,415,2.12384
5398,1562,0.48
5399,341,0.77346
5399,383,0.9668
5399,388,1.1602
5399,415,1.93364
5400,341,0.79882
5400,383,0.9985
5400,388,1.198
5400,415,1.99704
5401,1456,0.4
5401,1563,0.24
5402,341,0.78933
5402,383,0.98666
5402,1454,0.3
5403,110,10.02
5403,245,0.84
5403,348,0.6974
5403,968,0.8718
5403,976,1.7435
5403,1457,1.4
5404,110,9.05
5404,245,0.84
5404,348,0.6974
5404,968,0.8718
5404,976,1.7435
5404,1457,1.4
5405,1467,0.15
5405,1564,0.081
5405,1565,0.26
5406,1467,0.15
5406,1564,0.075
5406,1565,0.26
5407,1467,0.15
5407,1564,0.079
5407,1565,0.26
5408,348,0.59172
5408,976,1.47929
5408,1461,0.55
5409,341,0.86644
5409,385,0.12997
5409,1573,0.1
5410,341,0.1986
5410,383,0.2483
5410,415,0.4966
5410,1470,0.85
5410,1624,0.1
5411,341,0.5283
5411,383,0.6604
5411,415,1.3208
5411,703,4.37
5411,1470,0.85
5412,131,3.09
5412,368,0.11834
5412,977,0.29586
5412,1471,0.65
5412,502492,0.17
5412,502493,0.026
5413,341,0.40541
5413,383,0.5068
5413,385,0.06081
5413,503,0.12
5413,563,0.12
5413,1454,0.3
5414,343,0.67625
5414,371,0.48605
5414,979,1.21513
5414,1031,0.8453
5414,1032,1.69062
5414,1470,0.85
5414,502515,3.31
5414,502516,0.85
5415,341,0.59594
5415,383,0.7449
5415,415,1.48986
5415,1470,0.85
5416,341,0.31276
5416,415,0.78191
5416,640,0.18766
5416,1484,0.005
5417,341,0.59594
5417,383,0.7449
5417,415,1.48986
5417,1470,0.85
5419,341,1.0355
5419,415,2.58876
5419,1454,0.3
5422,341,1.01437
5422,385,0.15216
5422,389,1.7751
5423,341,0.18367
5423,439,0.91836
5424,341,1.05664
5424,415,2.64159
5427,371,0.53677
5427,415,1.34193
5427,1455,1
5428,341,1.21622
5428,385,0.18243
5428,428,0.3649
5428,1467,0.15
5429,341,1.0355
5429,389,1.8121
5429,415,2.58876
5430,178,0.52
5430,1461,0.55
5430,1558,0.26
5431,72,0.065
5431,1494,0.2
5431,1542,0.26
5433,867,0.42
5433,1456,0.4
5434,12,0.55
5434,1456,0.4
5435,12,0.56
5435,1456,0.4
5437,341,0.60862
5437,383,0.76078
5437,415,1.5215
5438,341,0.67625
5438,415,1.69062
5438,1234,0.14286
5438,1590,0.05
5439,341,0.67625
5439,415,1.69062
5439,1234,0.14286
5439,1590,0.05
5441,332,0.26
5441,342,0.1352
5441,346,0.26627
5441,990,0.5
5441,1406,0.66568
5441,1428,0.338
5441,502471,0.52
5442,196,0.013
5442,341,0.10144
5442,412,0.26
5442,415,0.25359
5442,990,0.5
5444,341,0.14793
5444,415,0.36982
5444,990,0.5
5449,332,0.137
5449,341,0.08876
5449,415,0.22189
5449,990,0.5
5449,502471,0.274
5450,385,0.05473
5451,385,0.05473
5452,1456,0.4
5453,341,0.5791
5453,383,0.7238
5453,415,1.4477
5454,867,0.2
5454,1454,0.3
5455,341,0.45647
5455,415,1.14117
5455,1602,2.15
5456,385,0.2027
5456,439,0.06756
5456,640,0.8108
5457,341,1.63265
5457,439,0.08163
